bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,345,10182,aca,acha1250,"{""meds"": [[""72465"", ""grammar"", 1998, 202, ""Mel\u00e9ndez Lozano, Miguel Angel 1998""], [""57500"", ""grammar"", 1992, 190, ""Peter J. Wilson 1992""], [""59252"", ""grammar"", 1929, 0, ""Alemany y Bolufer, Jos\u00e9 1929""], [""317871"", ""grammar_sketch"", 1762, 259, ""de Neira, Alonso and Ribero, Juan 1762""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/aca""}, {""label"": ""Achagua"", ""url"": ""http://endangeredlanguages.com/lang/641""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Achawa_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/acha1250""}, {""label"": ""Achagua"", ""url"": ""https://wals.info/languoid/lect/wals_code_acg""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2822982""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",4.38649,language,-72.2005,South America,,Achagua,'Achagua [acha1250][aca]-l-':1,13235
False,Spoken L1 Language,0,0,0,,337,15959,yif,ache1244,"{""meds"": [[""308671"", ""wordlist_or_less"", 2011, 52, ""Thomas Shawn Mullaney 2011""], [""500706"", ""wordlist_or_less"", 2007, 0, ""ISO 639-3 Registration Authority 2007""], [""305387"", ""wordlist_or_less"", 1954, 0, ""Yunnan Sheng Minzu Shibie Yanjiuzu 1954""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q10949828""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Ache_Yi_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",24.152,language,102.446,Eurasia,,Ache,'Ache [ache1244][yif]-l-':1,18285
False,Spoken L1 Language,2,0,0,,343,3179,acz,ache1245,"{""meds"": [[""318436"", ""grammar_sketch"", 2012, 104, ""Alamin, Suzan 2012""], [""143546"", ""grammar_sketch"", 2003, 96, ""Alamin, Suzan 2003""], [""31984"", ""phonology_or_text"", 2000, 34, ""Norton, Russell J. 2000""], [""86556"", ""phonology_or_text"", 1995, 0, ""Norton, Russell J. 1995""], [""576940"", ""wordlist_or_less"", 1981, 7, ""Schadeberg, Thilo C. 1981""]], ""links"": [{""label"": ""Acheron"", ""url"": ""http://endangeredlanguages.com/lang/3591""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34769""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Acheron_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/ache1245""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",10.8827,language,30.3187,Africa,,Acheron,"('Eastern Acheron [east2430]':1,'Western Acheron [west2504]':1)'Acheron [ache1245][acz]-l-':1",5055
False,Spoken L1 Language,0,0,0,,303,9773,guq,ache1246,"{""meds"": [[""76487"", ""grammar_sketch"", 1934, 142, ""Jehan Vellard 1934, 1935""], [""110115"", ""grammar_sketch"", 1919, 22, ""F. C. Mayntzhusen 1919-1920""], [""106574"", ""wordlist_or_less"", 1902, 21, ""Paul Vogt 1902, 1903""], [""66383"", ""wordlist_or_less"", 1901, 5, ""Karl von den Steinen 1901""]], ""links"": [{""label"": ""Ach\u00e9"", ""url"": ""http://endangeredlanguages.com/lang/1520""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q383701""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Ach%C3%A9_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/ache1246""}, {""label"": ""Ach\u00e9"", ""url"": ""https://wals.info/languoid/lect/wals_code_ach""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-25.5865,language,-56.4697,South America,,Aché,'Aché [ache1246][guq]-l-':1,12834
False,Spoken L1 Language,0,0,0,,15,7724,acr,achi1256,"{""meds"": [[""112131"", ""grammar"", 1998, 182, ""L\u00f3pez, Manuel Antonio and Iboy, Juliana Sis 1998""], [""572887"", ""grammar"", 1993, 182, ""Manuel Antonio Lopez and Juliana Sis Iboy 1993""], [""53753"", ""grammar"", 1992, 0, ""L\u00f3pez, Manuel Antonio and Juliana Sis Iboy 1992""], [""19139"", ""grammar_sketch"", 1966, 34, ""Shaw, Mary and Neuenswander, Helen L. 1966""], [""126357"", ""wordlist_or_less"", 1963, 53, ""na 1963""], [""35897"", ""wordlist_or_less"", 1958, 25, ""na 1958""], [""39026"", ""wordlist_or_less"", 1956, 0, ""na 1956""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/acr""}, {""label"": null, ""url"": ""http://crubadan.org/languages/acr-x-rabinal""}, {""label"": ""Achi'"", ""url"": ""http://endangeredlanguages.com/lang/647""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Achi_language""}, {""label"": ""Ach\u00ed"", ""url"": ""https://wals.info/languoid/lect/wals_code_aci""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34774""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",15.073,language,-90.3513,North America,,Achi,'Achi [achi1256][acr]-l-':1,10489
False,Spoken L1 Language,7,0,0,,208,6518,ace,achi1257,"{""meds"": [[""110585"", ""long_grammar"", 1987, 477, ""Asyik, Abdul Gani 1987""], [""79104"", ""grammar"", 1985, 292, ""Mark Durie 1985""], [""91314"", ""grammar"", 1889, 178, ""K. F. H. van Langen 1889""], [""16787"", ""wordlist_or_less"", 1879, 14, ""J. Dias 1879""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/ace""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Acehnese_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/achi1257""}, {""label"": ""Acehnese"", ""url"": ""https://wals.info/languoid/lect/wals_code_ace""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q27683""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",3.90757,language,96.6032,Eurasia,,Acehnese,"('Banda Aceh [band1356]':1,'Baruh [baru1270]':1,'Bueng [buen1246]':1,'Daja {Indonesia} [daja1241]':1,'Pase [pase1241]':1,'Pidie [pidi1241]':1,'Tunong [tuno1237]':1)'Acehnese [achi1257][ace]-l-':1",9231
True,Bookkeeping,0,0,0,,335,335,acc,achi1258,"{""meds"": [[""500523"", ""wordlist_or_less"", 2008, 0, ""ISO 639-3 Registration Authority 2008""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/acc""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q16110361""}], ""ethnologue_comment"": null, ""iso_retirement"": {""code"": ""acc"", ""name"": ""Cubulco Ach\u00ed"", ""effective"": ""2009-01-16"", ""change_request"": ""2008-048"", ""remedy"": ""Merge with Achi [acr]"", ""change_to"": [""acr""], ""reason"": ""merge"", ""comment"": ""The name is a dialect or dialect group name, and therefore incorrect for a\nlanguage designation. It should be changed to the general language name.""}}",,language,,North America,,"Achi', Cubulco",'Achi''/ Cubulco [achi1258][acc]-l-':1,1433
False,Spoken L1 Language,0,0,0,,405,405,acv,achu1247,"{""meds"": [[""27217"", ""grammar_sketch"", 1980, 84, ""Bauman, James 1980""], [""37312"", ""grammar_sketch"", 1930, 44, ""Jaime de Angulo and Lucy S. Freeland 1930""], [""135487"", ""wordlist_or_less"", 1926, 13, ""Hart C. Merriam 1926""], [""110977"", ""wordlist_or_less"", 1905, 1, ""Roland B. Dixon 1905""], [""38887"", ""wordlist_or_less"", 1877, 1, ""J. W. Powell 1877""]], ""links"": [{""label"": ""Achumawi"", ""url"": ""http://endangeredlanguages.com/lang/1004""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56661""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Achumawi_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/achu1247""}, {""label"": ""Achumawi"", ""url"": ""https://wals.info/languoid/lect/wals_code_acm""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",41.0979,language,-121.191,North America,,Achumawi,'Achumawi [achu1247][acv]-l-':1,1686
False,Spoken L1 Language,2,0,0,,341,1568,acu,achu1248,"{""meds"": [[""82060"", ""grammar"", 1981, 144, ""Fast, Gerhard and Fast, Ruby 1981""], [""131037"", ""phonology_or_text"", 1975, 51, ""Fast, Gerhard 1975""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/acu""}, {""label"": ""Achuar"", ""url"": ""http://endangeredlanguages.com/lang/648""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Shiwiar_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/achu1248""}, {""label"": ""Achuar"", ""url"": ""https://wals.info/languoid/lect/wals_code_acu""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2823170""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-2.82646,language,-77.2641,South America,,Achuar-Shiwiar,"('Achuar [achu1249]':1,'Shiwiar [shiw1235]':1)'Achuar-Shiwiar [achu1248][acu]-l-':1",3175
False,Spoken L1 Language,3,0,0,,423,5263,ach,acol1236,"{""meds"": [[""96473"", ""long_grammar"", 1938, 454, ""Crazzolara, Pasquale J. 1938""], [""117757"", ""grammar"", 1932, 95, ""Kitching, Arthur L. 1932""], [""94143"", ""grammar_sketch"", 1907, 95, ""Kitching, Arthur Leonard 1907""], [""58624"", ""wordlist_or_less"", 1904, 13, ""Johnston, Harry 1904""], [""16765"", ""wordlist_or_less"", 1882, 6, ""Bey, Emin (Eduard Schnitzer) 1882""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/ach""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Acholi_dialect""}, {""label"": null, ""url"": ""https://phoible.org/languages/acol1236""}, {""label"": ""Acholi"", ""url"": ""https://wals.info/languoid/lect/wals_code_acl""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34926""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",3.57738,language,32.5147,Africa,,Acoli,"('Dhopaluo [dhop1238]':1,'Labwor [labw1238][lth]':1,'Nyakwai [nyak1263]':1)'Acoli [acol1236][ach]-l-':1",7638
False,Spoken L1 Language,0,0,0,,385,3284,acs,acro1239,"{""meds"": [[""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2829146""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Acro%C3%A1_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-12.594,language,-40.21445,South America,,Acroá,'Acroá [acro1239][acs]-l-':1,5160
True,Bookkeeping,0,0,0,,335,335,adb,adab1235,"{""meds"": [[""576427"", ""wordlist_or_less"", 2019, 0, ""ISO 639-3 Registration Authority 2019""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3327339""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adabe_language""}], ""ethnologue_comment"": {""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Adabe [adb], an alleged Papuan language of Atauro island, does not exist and it has been explained how it was mistakenly thought to exist (**hh:hb:Hull:ETimor**:3-4) viz.~a misreading of an ambiguous statement by a missionary that made it into **hh:h:WurmHattori:Pacific** from where the E16/E17/E18/E19/E20/E21/E22/E23 entry derives from (**hh:hv:Hull:Timor**:41)."", ""isohid"": ""adb""}, ""iso_retirement"": null}",-8.22674,language,125.576,Papunesia,,Adabe,'Adabe [adab1235][adb]-l-':1,1326
False,Spoken L1 Language,0,0,0,,,,xad,adai1235,"{""meds"": [[""76121"", ""wordlist_or_less"", 1995, 15, ""Anthony P. Grant 1995""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q346744""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adai_language""}], ""ethnologue_comment"": {""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Adai, an extinct North American presumably isolate language, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:w:Grant:Adai**)."", ""isohid"": ""xad""}, ""iso_retirement"": null}",31.6314,language,-92.0059,North America,,Adai,'Adai [adai1235][xad]-l-':1,253
False,Sign Language,0,0,0,,151,749,ads,adam1238,"{""meds"": [[""32537"", ""grammar"", 2007, 244, ""Nyst, Victoria Anna 2007""], [""159564"", ""wordlist_or_less"", 1971, 3, ""David, J.B. and Edoo, B.B. and Mustaffah, J.F.O. and Hinchcliffe, R. 1971""]], ""links"": [{""label"": ""Adamorobe Sign Language"", ""url"": ""http://endangeredlanguages.com/lang/6909""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q27709""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adamorobe_Sign_Language""}, {""label"": ""Adamorobe Sign Language"", ""url"": ""https://wals.info/languoid/lect/wals_code_ada""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",5.834,language,-0.151,Africa,,Adamorobe Sign Language,'Adamorobe Sign Language [adam1238][ads]-l-':1,2410
False,Spoken L1 Language,6,0,0,,70,8137,fub,adam1253,"{""meds"": [[""139560"", ""long_grammar"", 1976, 509, ""Labatut, Roger 1982 [1976]""], [""147708"", ""long_grammar"", 1963, 483, ""Klingenheben, August 1963""], [""56156"", ""grammar"", 1882, 165, ""Faidherbe, Louis Le\u00f3n C\u00e9sar 1882""], [""552068"", ""wordlist_or_less"", 1811, 7, ""Seetzen, Ulrich Jasper 1811""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/fub""}, {""label"": null, ""url"": ""https://phoible.org/languages/adam1253""}, {""label"": ""Fulani (Gombe)"", ""url"": ""https://wals.info/languoid/lect/wals_code_fgo""}, {""label"": ""Fula (Cameroonian)"", ""url"": ""https://wals.info/languoid/lect/wals_code_fua""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34776""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",8.140326,language,13.077338,Africa,,Adamawa Fulfulde,"('Bilkire Fulani [bilk1238]':1,'Garoua [garo1248]':1,'Kambariire [kamb1295]':1,'Maroua Fulfulde [maro1243]':1,'Ngaondéré [ngao1243]':1,'Nomadic Fulfulde [noma1259]':1)'Adamawa Fulfulde [adam1253][fub]-l-':1",10809
False,Spoken L1 Language,6,0,0,,70,3831,ada,adan1247,"{""meds"": [[""37783"", ""grammar_sketch"", 1987, 130, ""Kropp Dakubu, Mary Esther 1987""], [""573747"", ""grammar_sketch"", 1968, 83, ""Kropp, Mary Esther 1968""], [""478671"", ""grammar_sketch"", 1858, 80, ""Zimmermann, J. 1858""], [""43877"", ""wordlist_or_less"", 1789, 49, ""Fodor, Istv\u00e1n 1975 [1789]""], [""140480"", ""wordlist_or_less"", 1777, 0, ""Oldendorp, Christian Georg Andreas 1777""], [""39269"", ""wordlist_or_less"", 1754, 0, ""Rask, Johannes 1754""], [""64014"", ""wordlist_or_less"", 1697, 0, ""Tilleman, Erick 1697""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/ada""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Dangme_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/adan1247""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35141""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",5.9437,language,0.13243,Africa,,Adangme,"('Ada [adaa1238]':1,'Gbugbla [gbug1238]':1,'Krobo [krob1243]':1,'Ningo [ning1270]':1,'Osu [osuu1238]':1,'Shai [shai1238]':1)'Adangme [adan1247][ada]-l-':1",5776
False,Spoken L1 Language,0,0,0,,70,8391,adq,adan1248,"{""meds"": [[""70182"", ""grammar_sketch"", 1967, 156, ""R. G. S. Sprigge 1967""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34730""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Agotime_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",6.50546,language,0.727155,Africa,,Adangbe,'Adangbe [adan1248][adq]-l-':1,11251
False,Spoken L1 Language,1,0,0,,414,10326,adn,adan1251,"{""meds"": [[""57181"", ""long_grammar"", 2001, 435, ""Johnson Welem Haan 2001""]], ""links"": [{""label"": ""Adang"", ""url"": ""http://endangeredlanguages.com/lang/9470""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3398276""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adang_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/adan1251""}, {""label"": ""Adang"", ""url"": ""https://wals.info/languoid/lect/wals_code_adg""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-8.18958,language,124.448,Papunesia,,Adang,('Aimoli [aimo1245]':1)'Adang [adan1251][adn]-l-':1,13367
True,Bookkeeping,0,0,0,,335,335,adp,adap1234,"{""meds"": [[""500978"", ""wordlist_or_less"", 2014, 0, ""ISO 639-3 Registration Authority 2014""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3512402""}], ""ethnologue_comment"": null, ""iso_retirement"": {""code"": ""adp"", ""name"": ""Adap"", ""effective"": ""2015-01-12"", ""change_request"": ""2014-049"", ""remedy"": ""Merged into [dzo] Dzongkha"", ""change_to"": [""dzo""], ""reason"": ""merge"", ""comment"": null}}",27.141,language,90.3369,Eurasia,,Adap,'Adap [adap1234][adp]-l-':1,1376
False,Spoken L1 Language,2,0,0,,208,6531,tiu,adas1235,"{""meds"": [[""162877"", ""wordlist_or_less"", 1989, 19, ""Dominic T. Gaioni 1989""]], ""links"": [{""label"": ""Adasen Itneg"", ""url"": ""http://endangeredlanguages.com/lang/2827""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q11214797""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",17.8187,language,120.905,Papunesia,,Adasen,"('Eastern Addasen [east2476]':1,'Western Addasen [west2551]':1)'Adasen [adas1235][tiu]-l-':1",9248
False,Spoken L1 Language,2,0,0,,70,5778,ade,adel1244,"{""meds"": [[""57793"", ""grammar_sketch"", 1895, 18, ""Christaller, J. G. 1895""], [""158009"", ""wordlist_or_less"", 1889, 1, ""Christaller, J. G. 1889/1890""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/ade""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adele_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q27740""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",8.16975,language,0.619185,Africa,,Adele,"('Lower Adele [lowe1404]':1,'Upper Adele [uppe1417]':1)'Adele [adel1244][ade]-l-':1",8369
False,Spoken L1 Language,0,0,0,,180,11845,NOCODE_Adhari,adha1238,"{""meds"": [[""319857"", ""wordlist_or_less"", 2005, 36, ""Man\u016b\u010dehr-e Morta\u1e0dav\u012b 1384 [2005]""], [""320061"", ""wordlist_or_less"", 2002, 20, ""Sadeqi, Ali Ashraf 2002""], [""320672"", ""wordlist_or_less"", 1987, 4, ""Ehsan Yarshater 1987""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q434697""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Old_Azeri_language""}], ""ethnologue_comment"": {""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""There are attestations of an earlier Northwestern Iranian language in Azerbaijan\n(**hh:vld:Yarshater:Adhari**, **hh:w:Sadeqi:Azerbaijan**, **hh:wld:Mortazavi:Diri-Azerbayjan**)\nwhich we may call Adhari. Though modern languages likely descendant from Adhari are in E16/E17/E18/E19/E20/E21/E22/E23, Adhari itself is missing from E16/E17/E18/E19/E20/E21/E22/E23."", ""isohid"": ""NOCODE_Adhari""}, ""iso_retirement"": null}",40.05,language,48.06,Eurasia,,Adhari,'Adhari [adha1238]-l-':1,14811
False,Spoken L1 Language,0,0,0,,423,10376,adh,adho1243,"{""meds"": [[""11188"", ""grammar_sketch"", 1956, 21, ""Mukarovsky, Hans 1956""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/adh""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adhola_dialect""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q1971400""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",0.73235,language,34.0341,Africa,,Adhola,'Adhola [adho1243][adh]-l-':1,13404
False,Spoken L1 Language,0,0,0,,70,5784,adj,adio1239,"{""meds"": [[""100221"", ""long_grammar"", 1978, 475, ""H\u00e9rault, Georges 1978""], [""71598"", ""phonology_or_text"", 1971, 0, ""Werle, Johannes-Martin 1971""], [""8689"", ""wordlist_or_less"", 1904, 5, ""Delafosse, Maurice 1904""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/adj""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Adjukru_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/adio1239""}, {""label"": ""Adioukrou"", ""url"": ""https://wals.info/languoid/lect/wals_code_adi""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34738""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",5.38228,language,-4.52522,Africa,,Adioukrou,'Adioukrou [adio1239][adj]-l-':1,8379
False,Spoken L1 Language,0,0,0,,180,8835,ort,adiv1239,"{""meds"": [[""548944"", ""long_grammar"", 1989, 328, ""Dukhishyam Gauda 1989""], [""136367"", ""grammar_sketch"", 1978, 15, ""Gustafsson, Uwe 1978""], [""155381"", ""grammar_sketch"", 1973, 0, ""Trail, Ronald L. 1973""], [""548308"", ""wordlist_or_less"", 1964, 8, ""D. Dasgupta 1964""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q12953791""}, {""label"": ""Oriya (Kotia)"", ""url"": ""https://wals.info/languoid/lect/wals_code_oko""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",18.1046,language,82.8487,Eurasia,,Kotia-Adivasi Oriya-Desiya,'Kotia-Adivasi Oriya-Desiya [adiv1239][ort]-l-':1,11785
